10009,72,Fresh Pond Pkwy,72 Fresh Pond Pkwy,POINT (-71.14386428366217 42.37805741117711)
9580,65,Fresh Pond Pkwy,65 Fresh Pond Pkwy,POINT (-71.14331158027517 42.3781014457944)
10042,73,Fresh Pond Pkwy,73 Fresh Pond Pkwy,POINT (-71.14345231127345 42.37823253013)
10226,78,Fresh Pond Pkwy,78 Fresh Pond Pkwy,POINT (-71.14417477838666 42.378401653228025)
10253,79,Fresh Pond Pkwy,79 Fresh Pond Pkwy,POINT (-71.14369614587899 42.378568271645456)
10660,87,Fresh Pond Pkwy,87 Fresh Pond Pkwy,POINT (-71.14398211191418 42.37891094283134)
11207,99,Fresh Pond Pkwy,99 Fresh Pond Pkwy,POINT (-71.14418774100983 42.37939303730213)
11020,93,Fresh Pond Pkwy,93 Fresh Pond Pkwy,POINT (-71.14413180657955 42.379245010055264)
8721,524,Huron Ave,524 Huron Ave,POINT (-71.1448341286518 42.37967534737855)
10931,86,Grozier Rd,86 Grozier Rd,POINT (-71.14236625446343 42.380152927145666)
10596,85,Grozier Rd,85 Grozier Rd,POINT (-71.14209490542827 42.38017543301946)
10557,84,Grozier Rd,84 Grozier Rd,POINT (-71.14234358609825 42.38006532405136)
8152,463,Huron Ave,463 Huron Ave,POINT (-71.14223529733925 42.38062138684697)
14921,461,Huron Ave,461 Huron Ave,POINT (-71.1422224304546 42.380624205228855)
31,422,Huron Ave,422 Huron Ave,POINT (-71.14055918840423 42.380687283758085)
7842,420,Huron Ave,420 Huron Ave,POINT (-71.14054953590926 42.38068963574657)
8098,45,Fresh Pond Pkwy,45 Fresh Pond Pkwy,POINT (-71.14166121196756 42.377529873588216)
6229,2,Parkway Ter,2 Parkway Ter,POINT (-71.14106270630663 42.37743107702289)
91,36,Larch Rd,36 Larch Rd,POINT (-71.14229068959483 42.37690357305837)
4087,19,Larch Rd,19 Larch Rd,POINT (-71.14198031477315 42.37655198071535)
8609,50,Fresh Pond Pkwy,50 Fresh Pond Pkwy,POINT (-71.14238834898877 42.37742963005891)
32115,54,Fresh Pond Pkwy,54 Fresh Pond Pkwy,POINT (-71.14257696626335 42.37743782452191)
9446,62,Sparks St,62 Sparks St,POINT (-71.13046820833303 42.378783621715876)
7031,35,Concord Ave,35 Concord Ave,POINT (-71.12646270861552 42.38005674722232)
7282,37,Concord Ave,37 Concord Ave,POINT (-71.12670434701832 42.380181905600864)
8320,48,Concord Ave,48 Concord Ave,POINT (-71.12813848411253 42.380406932086295)
31818,46,Concord Ave,46 Concord Ave,POINT (-71.12799502383376 42.380530303070024)
14256,86,Buckingham St,86 Buckingham St,POINT (-71.12887248369057 42.38098862865784)
16900,208,Concord Ave,208 Concord Ave,POINT (-71.13135599103198 42.38249950305186)
3118,161,Huron Ave,161 Huron Ave,POINT (-71.13124754798937 42.38242813137353)
8886,55,Brewster St,55 Brewster St,POINT (-71.13269908623492 42.37858793130778)
8084,45,Brewster St,45 Brewster St,POINT (-71.13244456435555 42.378629169716035)
14447,57,Brewster St,57 Brewster St,POINT (-71.13283028520466 42.37855000527078)
14451,59-A,Brewster St,59-A Brewster St,POINT (-71.13301547926002 42.37859376834744)
14443,25,Brewster St,25 Brewster St,POINT (-71.13185394280188 42.37873752713215)
5076,23,Brewster St,23 Brewster St,POINT (-71.13181366104574 42.37874957904719)
14441,19,Brewster St,19 Brewster St,POINT (-71.13160223979541 42.37880681740986)
3506,17,Brewster St,17 Brewster St,POINT (-71.13156154376941 42.37881847178563)
14462,5,Brewster St,5 Brewster St,POINT (-71.13114701850951 42.37888971527515)
7691,40,Appleton St,40 Appleton St,POINT (-71.13350448841317 42.3785383825523)
24006,1,Kennedy Rd,1 Kennedy Rd,POINT (-71.13423779512209 42.3778743116869)
5856,25,Homer Ave,25 Homer Ave,POINT (-71.14802057035646 42.37587665821198)
7968,43,Homer Ave,43 Homer Ave,POINT (-71.14810459849514 42.37630108704834)
8266,47,Homer Ave,47 Homer Ave,POINT (-71.14814176967671 42.37649896762041)
8741,52,Homer Ave,52 Homer Ave,POINT (-71.1483245061203 42.376535893306205)
9639,66,Homer Ave,66 Homer Ave,POINT (-71.14827545649523 42.37693541566426)
15310,39,Aberdeen Ave,39 Aberdeen Ave,POINT (-71.14610171003287 42.37647096797951)
7781,41,Aberdeen Ave,41 Aberdeen Ave,POINT (-71.14610522807101 42.37647913446263)
25311,38,Aberdeen Ave,38 Aberdeen Ave,POINT (-71.14651165759625 42.376320627089164)
6762,33,Aberdeen Ave,33 Aberdeen Ave,POINT (-71.14602499379798 42.37625890803959)
5463,25,Aberdeen Ave,25 Aberdeen Ave,POINT (-71.14585477536882 42.37602275675197)
4134,1,Aberdeen Ct,1 Aberdeen Ct,POINT (-71.14576894402222 42.37585452402983)
14756,22,Aberdeen Ave,22 Aberdeen Ave,POINT (-71.14628693257505 42.37580590641282)
3089,1643,Cambridge St,1643 Cambridge St,POINT (-71.1096368952314 42.37497290682182)
4231,1,Roberts Rd,1 Roberts Rd,POINT (-71.10915310745818 42.375147100513864)
3103,1653,Cambridge St,1653 Cambridge St,POINT (-71.11024815284932 42.37510851054971)
3105,1657,Cambridge St,1657 Cambridge St,POINT (-71.11034909739652 42.375105570075824)
803,1663,Cambridge St,1663 Cambridge St,POINT (-71.11056061920391 42.37513253324416)
3123,1667,Cambridge St,1667 Cambridge St,POINT (-71.11070949215551 42.37515201603497)
3134,1673,Cambridge St,1673 Cambridge St,POINT (-71.11085199374904 42.37515540790097)
10212,77,Trowbridge St,77 Trowbridge St,POINT (-71.11020335782442 42.375308610867506)
3152,1683,Cambridge St,1683 Cambridge St,POINT (-71.11134307248983 42.37522490362411)
808,1691,Cambridge St,1691 Cambridge St,POINT (-71.11149464369655 42.375214959711464)
4079,19,Irving St,19 Irving St,POINT (-71.11117898608835 42.37524379977926)
11607,1697,Cambridge St,1697 Cambridge St,POINT (-71.11184637075722 42.375262751165224)
3335,1707,Cambridge St,1707 Cambridge St,POINT (-71.11214872668548 42.37532318974363)
11608,1709,Cambridge St,1709 Cambridge St,POINT (-71.1121839815597 42.37532745351119)
11609,1715,Cambridge St,1715 Cambridge St,POINT (-71.11246989852096 42.375363405703666)
3362,1717,Cambridge St,1717 Cambridge St,POINT (-71.11249927119515 42.375366983348094)
31423,1727,Cambridge St,1727 Cambridge St,POINT (-71.11286901318374 42.37539503059457)
31425,1737,Cambridge St,1737 Cambridge St,POINT (-71.11316029196972 42.37544639487521)
24132,115,Ellery St,115 Ellery St,POINT (-71.10856872806447 42.374588130802195)
1165,109,Ellery St,109 Ellery St,POINT (-71.10865552416033 42.37440368677333)
1086,106,Ellery St,106 Ellery St,POINT (-71.10838864625843 42.3744021969716)
833,1586,Cambridge St,1586 Cambridge St,POINT (-71.10790017277182 42.37451428402142)
15371,1588,Cambridge St,1588 Cambridge St,POINT (-71.10792012983188 42.37452219892621)
2811,1578,Cambridge St,1578 Cambridge St,POINT (-71.10766984294146 42.374479268977204)
2810,1576,Cambridge St,1576 Cambridge St,POINT (-71.10754294095493 42.37447148797991)
10472,81,Dana St,81 Dana St,POINT (-71.10733572021874 42.37436483260954)
2786,1560,Cambridge St,1560 Cambridge St,POINT (-71.1069135696548 42.374381049939124)
2766,1556,Cambridge St,1556 Cambridge St,POINT (-71.10677956922929 42.374362822144185)
2746,1540,Cambridge St,1540 Cambridge St,POINT (-71.10629873723418 42.374339614800945)
6103,29,Ellsworth Ave,29 Ellsworth Ave,POINT (-71.10641591950132 42.3741448421188)
11584,30,Ellsworth Ave,30 Ellsworth Ave,POINT (-71.10619755643454 42.3741084444097)
6642,32,Ellsworth Ave,32 Ellsworth Ave,POINT (-71.10618591707737 42.37412232927138)
2726,1534,Cambridge St,1534 Cambridge St,POINT (-71.10600522184029 42.37428372311185)
10478,81,Highland Ave,81 Highland Ave,POINT (-71.1050039743875 42.37404128540669)
10228,78,Highland Ave,78 Highland Ave,POINT (-71.104844174206 42.373938488509495)
2517,1492,Cambridge St,1492 Cambridge St,POINT (-71.10438306256184 42.37407937822896)
2497,1482,Cambridge St,1482 Cambridge St,POINT (-71.10402290567109 42.37402243120108)
11542,1480,Cambridge St,1480 Cambridge St,POINT (-71.10401408068947 42.37401860882204)
2425,1445,Cambridge St,1445 Cambridge St,POINT (-71.10261329125834 42.37406723274447)
2798,1433,Cambridge St,1433 Cambridge St,POINT (-71.10245051813826 42.37403525847858)
2412,1431,Cambridge St,1431 Cambridge St,POINT (-71.10231426784375 42.374017153641496)
2399,1427,Cambridge St,1427 Cambridge St,POINT (-71.10196929987926 42.37397257758909)
11540,1423,Cambridge St,1423 Cambridge St,POINT (-71.10177344716914 42.3739459976443)
6464,1378,Cambridge St,1378 Cambridge St,POINT (-71.10045130205158 42.37357314140729)
2184,1360,Cambridge St,1360 Cambridge St,POINT (-71.10017548415445 42.3735459181448)
31421,1348,Cambridge St,1348 Cambridge St,POINT (-71.0999010042512 42.37351086549029)
867,1310,Cambridge St,1310 Cambridge St,POINT (-71.09950337799886 42.373450294347656)
866,1300,Cambridge St,1300 Cambridge St,POINT (-71.09925134629849 42.373426746516145)
869,1280,Cambridge St,1280 Cambridge St,POINT (-71.09879007451043 42.373368697029484)
6462,1264,Cambridge St,1264 Cambridge St,POINT (-71.09864572043587 42.37335009412379)
2100,1262,Cambridge St,1262 Cambridge St,POINT (-71.09859395321406 42.37334342243587)
12194,1260,Cambridge St,1260 Cambridge St,POINT (-71.09853126875873 42.373332079754384)
12193,1252,Cambridge St,1252 Cambridge St,POINT (-71.09850577337039 42.37332889018848)
31420,1250,Cambridge St,1250 Cambridge St,POINT (-71.09844557321168 42.37332135803671)
868,1248,Cambridge St,1248 Cambridge St,POINT (-71.09842490393747 42.37331877228584)
17706,1234,Cambridge St,1234 Cambridge St,POINT (-71.09805139866909 42.37327611407196)
25490,1236,Cambridge St,1236 Cambridge St,POINT (-71.0980579704664 42.373276950893136)
10681,1232,Cambridge St,1232 Cambridge St,POINT (-71.09797981858945 42.373267004223905)
1760,1228,Cambridge St,1228 Cambridge St,POINT (-71.09789792650758 42.373256580780414)
16547,1226,Cambridge St,1226 Cambridge St,POINT (-71.09785933889394 42.373251669874385)
16541,1222,Cambridge St,1222 Cambridge St,POINT (-71.097812542916 42.37324571383446)
16544,1220,Cambridge St,1220 Cambridge St,POINT (-71.09777302724146 42.37324068351781)
24170,1218,Cambridge St,1218 Cambridge St,POINT (-71.09772751846266 42.37323489129463)
1733,1210,Cambridge St,1210 Cambridge St,POINT (-71.09763775513183 42.373220066551966)
17401,1206,Cambridge St,1206 Cambridge St,POINT (-71.09754973237105 42.37320914876605)
1701,1200,Cambridge St,1200 Cambridge St,POINT (-71.0973396748263 42.37316764513941)
17395,1198,Cambridge St,1198 Cambridge St,POINT (-71.09738772793149 42.37318400136995)
25489,1190,Cambridge St,1190 Cambridge St,POINT (-71.09720074221646 42.37315238234786)
1539,1192,Cambridge St,1192 Cambridge St,POINT (-71.0972782134098 42.37317098701188)
16527,1174,Cambridge St,1174 Cambridge St,POINT (-71.09699074687953 42.37313338274)
1491,1172,Cambridge St,1172 Cambridge St,POINT (-71.09692881148978 42.37312498574135)
26850,1160,Cambridge St,1160 Cambridge St,POINT (-71.09668001551529 42.37309531355939)
17708,1158,Cambridge St,1158 Cambridge St,POINT (-71.09665349191806 42.373091743657724)
10948,1156,Cambridge St,1156 Cambridge St,POINT (-71.09661065553712 42.37308597836786)
17379,1152,Cambridge St,1152 Cambridge St,POINT (-71.09656516356665 42.37307758481752)
1448,1150,Cambridge St,1150 Cambridge St,POINT (-71.09651299848002 42.37307111245984)
17381,1146,Cambridge St,1146 Cambridge St,POINT (-71.09647189170015 42.373066012193995)
1392,1132,Cambridge St,1132 Cambridge St,POINT (-71.09620387407689 42.37303607888892)
24127,1130,Cambridge St,1130 Cambridge St,POINT (-71.09613482706335 42.3730264294085)
25487,1128,Cambridge St,1128 Cambridge St,POINT (-71.09610361179432 42.37302403578629)
24126,1126,Cambridge St,1126 Cambridge St,POINT (-71.0960468232466 42.37301338766304)
7766,1129,Cambridge St,1129 Cambridge St,POINT (-71.09599099233547 42.373211492118024)
31974,1127,Cambridge St,1127 Cambridge St,POINT (-71.09604724519554 42.37321897298225)
31418,1107,Cambridge St,1107 Cambridge St,POINT (-71.09562966753936 42.37327419413323)
31419,1109,Cambridge St,1109 Cambridge St,POINT (-71.09564228563526 42.37320992388001)
31975,1107-R,Cambridge St,1107-R Cambridge St,POINT (-71.09562605638185 42.373284486108865)
24125,1124,Cambridge St,1124 Cambridge St,POINT (-71.09592006803226 42.372999458894334)
25485,1108,Cambridge St,1108 Cambridge St,POINT (-71.09577869407698 42.372982925406326)
24113,1106,Cambridge St,1106 Cambridge St,POINT (-71.09575732969468 42.37298027911429)
24112,1102,Cambridge St,1102 Cambridge St,POINT (-71.09573600412598 42.37297763925666)
25484,1100,Cambridge St,1100 Cambridge St,POINT (-71.09571512137671 42.37297505406827)
15508,1065,Cambridge St,1065 Cambridge St,POINT (-71.09498109749771 42.37307395398558)
15511,1075,Cambridge St,1075 Cambridge St,POINT (-71.09517821286025 42.37308242721113)
31869,1071,Cambridge St,1071 Cambridge St,POINT (-71.09512214618238 42.373074346985916)
31870,1067,Cambridge St,1067 Cambridge St,POINT (-71.0950745078615 42.373068785692375)
31714,1066,Cambridge St,1066 Cambridge St,POINT (-71.09530025325982 42.37291689435467)
31713,1064,Cambridge St,1064 Cambridge St,POINT (-71.0952637432018 42.372912214956706)
26695,1058,Cambridge St,1058 Cambridge St,POINT (-71.09497296919812 42.372873098619905)
17709,1056,Cambridge St,1056 Cambridge St,POINT (-71.09490570354576 42.37286404345908)
25477,1054,Cambridge St,1054 Cambridge St,POINT (-71.09484527862922 42.37285590903749)
16532,1052,Cambridge St,1052 Cambridge St,POINT (-71.09479817729114 42.37284956807179)
17714,1036,Cambridge St,1036 Cambridge St,POINT (-71.09429560346283 42.37278563281475)
31362,1034,Cambridge St,1034 Cambridge St,POINT (-71.09428666022454 42.372784464211634)
17715,1030,Cambridge St,1030 Cambridge St,POINT (-71.09414644682472 42.37275447443362)
17433,1000-A,Cambridge St,1000-A Cambridge St,POINT (-71.09366119847107 42.372697820518425)
11162,1000,Cambridge St,1000 Cambridge St,POINT (-71.09345052781725 42.37265262093362)
25082,7,Fulkerson St,7 Fulkerson St,POINT (-71.08707252363493 42.37160205030102)
2579,14,Fulkerson St,14 Fulkerson St,POINT (-71.08688245405709 42.37145852929086)
15818,12,Fulkerson St,12 Fulkerson St,POINT (-71.08687846493241 42.371474438331305)
1239,10,Fulkerson St,10 Fulkerson St,POINT (-71.08685413021887 42.37156531857856)
24328,165,Mt Auburn St,165 Mt Auburn St,POINT (-71.12614809651896 42.37456127153866)
2819,157,Mt Auburn St,157 Mt Auburn St,POINT (-71.12575120571525 42.37451087771554)
8416,49,Hawthorn St,49 Hawthorn St,POINT (-71.12649498141936 42.37462096542258)
3400,173,Mt Auburn St,173 Mt Auburn St,POINT (-71.1267794985643 42.37462950706292)
2681,150,Mt Auburn St,150 Mt Auburn St,POINT (-71.12508856035082 42.37403501303641)
15332,150-B,Mt Auburn St,150-B Mt Auburn St,POINT (-71.12517974946054 42.3740686585203)
11145,95,Mt Auburn St,95 Mt Auburn St,POINT (-71.12039710411122 42.37274694831109)
8324,48,Dunster St,48 Dunster St,POINT (-71.11936870144653 42.37201768646276)
17021,71,Mt Auburn St,71 Mt Auburn St,POINT (-71.11842418656072 42.37204030537227)
4906,22,Holyoke St,22 Holyoke St,POINT (-71.11833222607567 42.37226130829683)
8431,45-1/2,Mt Auburn St,45-1/2 Mt Auburn St,POINT (-71.11649900513824 42.371291369664505)
17049,7,Athens St,7 Athens St,POINT (-71.11544509775581 42.370609889612155)
11391,10,Mt Auburn St,10 Mt Auburn St,POINT (-71.11432983453196 42.37035527140875)
13175,8,Mt Auburn St,8 Mt Auburn St,POINT (-71.11411638808161 42.37027121703963)
15112,6,Sparks Pl,6 Sparks Pl,POINT (-71.13079499441052 42.37554912335785)
15114,8,Sparks Pl,8 Sparks Pl,POINT (-71.13083384575783 42.37552470451293)
4121,19,Sibley Ct,19 Sibley Ct,POINT (-71.130886153764 42.37567675739325)
7383,38,Bradbury St,38 Bradbury St,POINT (-71.12995787369736 42.37554168912821)
6338,30,Bradbury St,30 Bradbury St,POINT (-71.12949606314011 42.375633575597945)
7166,36,Foster St,36 Foster St,POINT (-71.12918555657234 42.375688709603196)
1604,11,Foster St,11 Foster St,POINT (-71.12853953722967 42.375770099689305)
3874,18,Willard St,18 Willard St,POINT (-71.12799453783677 42.37579090328399)
9117,59,Foster St,59 Foster St,POINT (-71.12969038478388 42.3761009406725)
1434,114,Foster St,114 Foster St,POINT (-71.13166923078829 42.376144938935276)
9211,5,Kenway St,5 Kenway St,POINT (-71.13182173346318 42.375905552914304)
11372,9,Lowell St,9 Lowell St,POINT (-71.13366120120453 42.376383070319676)
10361,7,Lowell St,7 Lowell St,POINT (-71.13384346018074 42.37667084091167)
8523,4,Lowell St,4 Lowell St,POINT (-71.13340537284382 42.37691023812889)
2789,156,Brattle St,156 Brattle St,POINT (-71.1334210102277 42.37721744924577)
3035,160,Brattle St,160 Brattle St,POINT (-71.13427630995726 42.377108962240094)
3740,191,Mt Auburn St,191 Mt Auburn St,POINT (-71.1287491253707 42.37470423269491)
26288,2,Shaler Ln,2 Shaler Ln,POINT (-71.13163917879841 42.37488688558908)
5457,259,Mt Auburn St,259 Mt Auburn St,POINT (-71.13205023403968 42.374899917400306)
5798,277,Mt Auburn St,277 Mt Auburn St,POINT (-71.13322653127081 42.37497194594792)
7600,3,Longfellow Rd,3 Longfellow Rd,POINT (-71.13438058835374 42.37517103160371)
15148,1,Longfellow Rd,1 Longfellow Rd,POINT (-71.13438064302763 42.375161574299945)
32099,457-1B,Mt Auburn St,457-1B Mt Auburn St,POINT (-71.1407947778734 42.375260254641404)
6186,2,Corliss Pl,2 Corliss Pl,POINT (-71.1035401190743 42.37125264995211)
5466,25,Antrim St,25 Antrim St,POINT (-71.1034118907376 42.37105379035689)
25785,1,Hampshire Ct,1 Hampshire Ct,POINT (-71.0995561356867 42.37311819615025)
24417,2,Hampshire Ct,2 Hampshire Ct,POINT (-71.0995457417746 42.373125211903606)
3708,186,Hampshire St,186 Hampshire St,POINT (-71.09955695639964 42.37251031628535)
1802,124,Amory St,124 Amory St,POINT (-71.10020891458373 42.37208237080972)
11848,122,Amory St,122 Amory St,POINT (-71.10021537058057 42.37207346871541)
2401,142,Amory St,142 Amory St,POINT (-71.09997432345216 42.37239873578944)
32017,186-1/2,Hampshire St,186-1/2 Hampshire St,POINT (-71.0996623178335 42.37235626332251)
5788,275,Prospect St,275 Prospect St,POINT (-71.09934420856456 42.37221785771214)
3488,287,Prospect St,287 Prospect St,POINT (-71.0991309136849 42.372510072966485)
14321,290,Prospect St,290 Prospect St,POINT (-71.09874987959438 42.37233124415556)
14320,288,Prospect St,288 Prospect St,POINT (-71.09880924355646 42.37227235195714)
6054,292,Prospect St,292 Prospect St,POINT (-71.09874393712252 42.37234031001062)
6060,294,Prospect St,294 Prospect St,POINT (-71.09868419518152 42.37243751161375)
861,171,Hampshire St,171 Hampshire St,POINT (-71.0985599639822 42.37204017636275)
3115,165,Hampshire St,165 Hampshire St,POINT (-71.09836568885723 42.371856001052706)
3140,167,Hampshire St,167 Hampshire St,POINT (-71.09847305419343 42.37194330297127)
3130,166,Hampshire St,166 Hampshire St,POINT (-71.09875094734619 42.37184697606654)
16241,164-A,Hampshire St,164-A Hampshire St,POINT (-71.09868000685265 42.37181748190458)
7611,3,Murdock St,3 Murdock St,POINT (-71.09868153818842 42.37170989678831)
9050,57-1/2,Tremont St,57-1/2 Tremont St,POINT (-71.09813702264454 42.372000226767575)
9401,61,Tremont St,61 Tremont St,POINT (-71.09791319012284 42.37199739373213)
14323,59,Tremont St,59 Tremont St,POINT (-71.09791545296346 42.371993623142245)
9051,57,Tremont St,57 Tremont St,POINT (-71.09795975205766 42.371897728284836)
3065,162,Hampshire St,162 Hampshire St,POINT (-71.09850671542334 42.37166589295265)
2834,158,Hampshire St,158 Hampshire St,POINT (-71.09841348016603 42.37157272371089)
2795,156,Hampshire St,156 Hampshire St,POINT (-71.09833595082573 42.37149604485363)
32018,49,Tremont St,49 Tremont St,POINT (-71.0983716668952 42.371372328933155)
10375,7,Murdock St,7 Murdock St,POINT (-71.098771006131 42.371582659092304)
11393,9,Murdock St,9 Murdock St,POINT (-71.09880849469747 42.37151855535163)
5428,256,Prospect St,256 Prospect St,POINT (-71.09927155793976 42.37160120868637)
859,254,Prospect St,254 Prospect St,POINT (-71.09927543800904 42.3715956971491)
5450,258,Prospect St,258 Prospect St,POINT (-71.09920657068446 42.371670909273426)
859,254,Prospect St,254 Prospect St,POINT (-71.09907460077312 42.37146902302572)
2621,14,Murdock St,14 Murdock St,POINT (-71.09886410714635 42.37127190891168)
8290,10,Murdock St,10 Murdock St,POINT (-71.09877696744239 42.37135950801714)
2021,12,Murdock St,12 Murdock St,POINT (-71.09881615187082 42.37130097575392)
8291,47,Tremont St,47 Tremont St,POINT (-71.09838553227692 42.37127346562882)
7993,43,Tremont St,43 Tremont St,POINT (-71.09858450783328 42.371119831344416)
8138,45,Tremont St,45 Tremont St,POINT (-71.09851277645916 42.371175476156)
2973,15,Murdock St,15 Murdock St,POINT (-71.09897241059417 42.37127746318636)
5034,236,Prospect St,236 Prospect St,POINT (-71.09960793766295 42.3711188283963)
5056,238,Prospect St,238 Prospect St,POINT (-71.09959742754917 42.37114156724533)
5177,240,Prospect St,240 Prospect St,POINT (-71.09952159355076 42.37123839998616)
5208,244,Prospect St,244 Prospect St,POINT (-71.09943360769854 42.37135393251134)
4098,19,Murdock St,19 Murdock St,POINT (-71.09910217151501 42.371142575517354)
5141,23,Murdock St,23 Murdock St,POINT (-71.0991564536131 42.37106901776516)
4928,22,Murdock St,22 Murdock St,POINT (-71.09904268400018 42.37103156548312)
16247,228,Prospect St,228 Prospect St,POINT (-71.09974704941067 42.37094285829046)
4971,230,Prospect St,230 Prospect St,POINT (-71.09974327526488 42.370948336001895)
4993,232,Prospect St,232 Prospect St,POINT (-71.099660276413 42.37104644481872)
16237,9,Gardner Rd,9 Gardner Rd,POINT (-71.0993845393008 42.370758882389815)
1607,11,Gardner Rd,11 Gardner Rd,POINT (-71.09940238197699 42.37076596496039)
2288,13,Gardner Rd,13 Gardner Rd,POINT (-71.09948818692868 42.370810655054534)
10325,7,Gardner Rd,7 Gardner Rd,POINT (-71.09924013838567 42.3707010653774)
15906,1,Gardner Rd,1 Gardner Rd,POINT (-71.09895084431628 42.370573958542884)
15909,37,Tremont St,37 Tremont St,POINT (-71.09868412635161 42.370871858457)
7083,35,Tremont St,35 Tremont St,POINT (-71.09872354042814 42.37081747373822)
6829,33,Tremont St,33 Tremont St,POINT (-71.09883334002298 42.37067296738881)
15902,33-1/2,Tremont St,33-1/2 Tremont St,POINT (-71.09887500058274 42.370622694855435)
6960,34,Tremont St,34 Tremont St,POINT (-71.09849161795648 42.37079029056311)
6692,32,Tremont St,32 Tremont St,POINT (-71.09857472383013 42.37066713609373)
1979,12,Gardner Rd,12 Gardner Rd,POINT (-71.09955983357564 42.370687649941004)
16253,10-B,Gardner Rd,10-B Gardner Rd,POINT (-71.09947944003281 42.370560517942415)
11323,10-A,Gardner Rd,10-A Gardner Rd,POINT (-71.09945021937286 42.37060759478335)
11322,6,Gardner Rd,6 Gardner Rd,POINT (-71.09936403292656 42.37054727706416)
6554,4,Gardner Rd,4 Gardner Rd,POINT (-71.09919629066897 42.37055258957789)
16259,8-A,Gardner Rd,8-A Gardner Rd,POINT (-71.09943559557881 42.370477400309674)
16256,8-B,Gardner Rd,8-B Gardner Rd,POINT (-71.09949397609888 42.3704879253747)
11324,8-C,Gardner Rd,8-C Gardner Rd,POINT (-71.09957363036894 42.370520676906985)
6158,29-A,Tremont St,29-A Tremont St,POINT (-71.09906650288204 42.37029106871083)
16288,29-B,Tremont St,29-B Tremont St,POINT (-71.09906046441273 42.37029980204545)
6157,29-R,Tremont St,29-R Tremont St,POINT (-71.09929040349374 42.37031842625545)
860,28,Tremont St,28 Tremont St,POINT (-71.09869054607107 42.37042801101837)
5747,26,Tremont St,26 Tremont St,POINT (-71.09877452888814 42.37037394651336)
5355,24,Tremont St,24 Tremont St,POINT (-71.09888109034854 42.37025746102125)
5569,25,Tremont St,25 Tremont St,POINT (-71.09920601948045 42.370135845932055)
16285,27,Tremont St,27 Tremont St,POINT (-71.09919496987875 42.37015175780036)
4953,22,Tremont St,22 Tremont St,POINT (-71.09894676318758 42.370137674669955)
4504,20,Tremont St,20 Tremont St,POINT (-71.09907886534937 42.36993953115334)
3865,18-1/2,Tremont St,18-1/2 Tremont St,POINT (-71.09884549196077 42.3698291913836)
16992,18,Tremont St,18 Tremont St,POINT (-71.09907752478169 42.36981717308532)
3320,16,Tremont St,16 Tremont St,POINT (-71.09914336487601 42.36973944586727)
2656,14,Tremont St,14 Tremont St,POINT (-71.09925514723042 42.36969890115077)
2058,12,Tremont St,12 Tremont St,POINT (-71.09930071187925 42.36960024897098)
2344,13,Tremont St,13 Tremont St,POINT (-71.09965853004866 42.36951566700481)
3008,15,Tremont St,15 Tremont St,POINT (-71.09958729874873 42.369581166970065)
3009,15-A,Tremont St,15-A Tremont St,POINT (-71.09952816174393 42.369670689922565)
31581,11,Tremont St,11 Tremont St,POINT (-71.09994071671112 42.36955433747616)
667,8,Tremont St,8 Tremont St,POINT (-71.0994317726031 42.36935973033136)
11442,9,Tremont St,9 Tremont St,POINT (-71.09972514591837 42.36939960436207)
9905,6,Tremont St,6 Tremont St,POINT (-71.09956667149177 42.36926568527227)
16978,303,Broadway,303 Broadway,POINT (-71.09972128261028 42.36894495173417)
6266,301,Broadway,301 Broadway,POINT (-71.0997000114939 42.368936775132966)
6079,299,Broadway,299 Broadway,POINT (-71.09954045656173 42.36886689860201)
24628,297,Broadway,297 Broadway,POINT (-71.0994288692198 42.36882841173618)
6043,291,Broadway,291 Broadway,POINT (-71.09877186807856 42.36856218668717)
16134,289,Broadway,289 Broadway,POINT (-71.0987523488978 42.36855442745116)
5938,287,Broadway,287 Broadway,POINT (-71.09856261471181 42.36846878288595)
6063,295,Broadway,295 Broadway,POINT (-71.09911328118997 42.36870693047521)
16974,293,Broadway,293 Broadway,POINT (-71.09909586767859 42.36870004201147)
6437,312,Broadway,312 Broadway,POINT (-71.09898218609197 42.36840389532354)
12677,310,Broadway,310 Broadway,POINT (-71.09889622422482 42.368365758353576)
8894,55,Elm St,55 Elm St,POINT (-71.09812860949107 42.36852183824276)
16138,57,Elm St,57 Elm St,POINT (-71.09812184030953 42.36853131711664)
6262,302,Broadway,302 Broadway,POINT (-71.0986198588051 42.36824177104198)
32020,304,Broadway,304 Broadway,POINT (-71.09862929965466 42.36824517105759)
6104,290,Broadway,290 Broadway,POINT (-71.09833861185236 42.36815653865543)
5094,23,Elm St,23 Elm St,POINT (-71.09851536851717 42.36783044354383)
5969,28,Elm St,28 Elm St,POINT (-71.09828350652126 42.3678683067141)
6643,32,Elm St,32 Elm St,POINT (-71.09825137087968 42.36794583429558)
16680,286,Broadway,286 Broadway,POINT (-71.0980945721194 42.367984321155085)
5796,277,Broadway,277 Broadway,POINT (-71.09741649845316 42.36804940745897)
5928,284,Broadway,284 Broadway,POINT (-71.09786411712241 42.36796058268317)
17637,274,Broadway,274 Broadway,POINT (-71.09756110929308 42.36784786127243)
17635,276,Broadway,276 Broadway,POINT (-71.09759098802706 42.36785938054233)
28562,278,Broadway,278 Broadway,POINT (-71.09766768380419 42.367888950468384)
4313,280,Broadway,280 Broadway,POINT (-71.09769720409392 42.36790033161309)
