26444,86,Winter St,86 Winter St,-71.08242376394097000000,42.372664026986385000000
26445,94,Winter St,94 Winter St,-71.08241498864145000000,42.37253539820943000000
957,100,Winter St,100 Winter St,-71.08267078296923000000,42.372728436833114000000
10807,8,Fifth St,8 Fifth St,-71.08271333997624000000,42.372538747813586000000
1231,10,Fifth St,10 Fifth St,-71.08276214778975000000,42.3724834978202000000
3235,16,Fifth St,16 Fifth St,-71.08282050208162000000,42.37238061495845000000
27768,182,Monsignor Obrien Hwy,182 Monsignor Obrien Hwy,-71.07849433389137000000,42.371686635479854000000
3888,186,Monsignor Obrien Hwy,186 Monsignor Obrien Hwy,-71.07868069190805000000,42.37177746842783000000
2654,14,Third St,14 Third St,-71.07945093251413000000,42.37206765313927000000
13772,16,Third St,16 Third St,-71.07946474750936000000,42.37200768332853000000
4500,20,Third St,20 Third St,-71.07952640013468000000,42.371986518792376000000
13771,43,Gore St,43 Gore St,-71.07953731056936000000,42.371773723675794000000
13770,39,Gore St,39 Gore St,-71.07945179965787000000,42.371761403055345000000
7793,41,Gore St,41 Gore St,-71.07946181189683000000,42.37176315560615000000
13767,37-1/2,Gore St,37-1/2 Gore St,-71.07927609714383000000,42.37175195665006000000
7291,37,Gore St,37 Gore St,-71.07926992896203000000,42.371751101324364000000
13768,35,Gore St,35 Gore St,-71.07924189349423000000,42.371747253586115000000
13769,35-1/2,Gore St,35-1/2 Gore St,-71.07924974442396000000,42.37174811506838000000
6785,33,Gore St,33 Gore St,-71.07910437244243000000,42.371744478153566000000
13766,29,Gore St,29 Gore St,-71.07906733950281000000,42.371732899097765000000
6505,31,Gore St,31 Gore St,-71.07906375481927000000,42.37174994911652000000
7991,43,Sciarappa St,43 Sciarappa St,-71.08151759080833000000,42.37153016476784000000
15742,41,Sciarappa St,41 Sciarappa St,-71.08151565901407000000,42.37153623737631000000
7228,371,Cambridge St,371 Cambridge St,-71.08224703777353000000,42.37149114464269000000
15686,367,Cambridge St,367 Cambridge St,-71.08212917682762000000,42.37147855637349000000
15689,379,Cambridge St,379 Cambridge St,-71.08237068652022000000,42.37146916478883000000
7342,381,Cambridge St,381 Cambridge St,-71.08239046641741000000,42.371471474713374000000
31191,393,Cambridge St,393 Cambridge St,-71.08255065135008000000,42.371664422203644000000
25692,44,Fifth St,44 Fifth St,-71.08299612669519000000,42.371641134265666000000
7394,38,Fifth St,38 Fifth St,-71.08296596453430000000,42.371791126108160000000
6914,34,Fifth St,34 Fifth St,-71.08295089183952000000,42.37185729294437000000
994,102,Gore St,102 Gore St,-71.08240889324520000000,42.371942229485090000000
937,100,Gore St,100 Gore St,-71.08228559852309000000,42.37197076565345000000
11055,94-A,Gore St,94-A Gore St,-71.08201119067878000000,42.3719329975505000000
15738,92-B,Gore St,92-B Gore St,-71.08199732700061000000,42.3719310763772000000
32271,90,Gore St,90 Gore St,-71.08182922502760000000,42.371908644249360000000
25188,88,Gore St,88 Gore St,-71.08181126547984000000,42.371905895204904000000
31985,86,Gore St,86 Gore St,-71.08166721197156000000,42.371852818078736000000
6825,33,Sciarappa St,33 Sciarappa St,-71.08144387819294000000,42.37182449919966000000
7077,35,Sciarappa St,35 Sciarappa St,-71.08146104191620000000,42.371754305978250000000
15781,38,Sciarappa St,38 Sciarappa St,-71.08127364178814000000,42.37176289061746000000
29188,40,Sciarappa St,40 Sciarappa St,-71.08130991632274000000,42.37163507930877000000
24875,42,Sciarappa St,42 Sciarappa St,-71.08132351948959000000,42.371573447475626000000
15777,36,Sciarappa St,36 Sciarappa St,-71.08127293531726000000,42.371772586834595000000
25750,74,Gore St,74 Gore St,-71.08091470641916000000,42.371699444787986000000
30149,72,Gore St,72 Gore St,-71.08090108988551000000,42.37175551725328000000
9938,70,Gore St,70 Gore St,-71.08079884437450000000,42.371793016149560000000
914,60,Gore St,60 Gore St,-71.08036196277239000000,42.371704556333604000000
31206,29,Third St,29 Third St,-71.07983844220703000000,42.37158444214085000000
15773,47,Third St,47 Third St,-71.08002101168398000000,42.37130989927036000000
16636,88,Hurley St,88 Hurley St,-71.08042807823220000000,42.3682013832680650000000
31931,100,Land Blvd,100 Land Blvd,-71.07777691595139000000,42.36406133965629000000
4211,1,Rogers St,1 Rogers St,-71.07724510847980000000,42.366357308919630000000
23638,161,Washington St,161 Washington St,-71.09556259837251000000,42.364919002254034000000
23637,151,Washington St,151 Washington St,-71.09520807636710000000,42.364711957495650000000
23289,130,Harvard St,130 Harvard St,-71.09429393517375000000,42.365461618178024000000
23434,125,Jackson Pl,125 Jackson Pl,-71.13480204292330000000,42.39183323098560000000
23435,126,Jackson Pl,126 Jackson Pl,-71.13479766334287000000,42.391780250014165000000
23439,130,Jackson Pl,130 Jackson Pl,-71.13482886443582000000,42.392259663467506000000
23443,121,Jackson St,121 Jackson St,-71.13506454458084000000,42.396747836658726000000
23459,52-1,Lawn St,52-1 Lawn St,-71.15417459313713000000,42.378025063846216000000
30728,52-4,Lawn St,52-4 Lawn St,-71.15435981534611000000,42.37804073442434000000
27040,13,Corcoran Ln,13 Corcoran Ln,-71.15491345703751000000,42.3769453271818000000
23212,1-Jun,Corcoran Ln,6-1 Corcoran Ln,-71.15336730906424000000,42.37680551041346000000
916,208,Cambridge St,208 Cambridge St,-71.07924123490966000000,42.37078808999255000000
17035,80,Otis St,80 Otis St,-71.08149671718434000000,42.37044231182445000000
10514,82,Otis St,82 Otis St,-71.08150916980820000000,42.3704442207240460000000
16652,76,Sciarappa St,76 Sciarappa St,-71.08167914555379000000,42.370034235203256000000
10209,75,Thorndike St,75 Thorndike St,-71.08115847233496000000,42.37008098298975000000
10243,78,Thorndike St,78 Thorndike St,-71.08141224551616000000,42.36969585825521000000
910,86,Otis St,86 Otis St,-71.08194046796285000000,42.37048509288246000000
15025,74,Spring St,74 Spring St,-71.08144944308233000000,42.36901829252331000000
15027,72,Spring St,72 Spring St,-71.08143972232929000000,42.369017131792106000000
9447,62,Spring St,62 Spring St,-71.08093605922589000000,42.368822928135074000000
4835,225,Cambridge St,225 Cambridge St,-71.07967448216922000000,42.3710964971406000000
4286,189,Cambridge St,189 Cambridge St,-71.07906743387274000000,42.37101490892971000000
7397,38-1/2,Gore St,38-1/2 Gore St,-71.07928824656082000000,42.3713694484931000000
1512,101,Rogers St,101 Rogers St,-71.08276934191407000000,42.36651773454386000000
25843,39,Hurley St,39 Hurley St,-71.07877224964048000000,42.36814040212274000000
31349,2,Earhart St,2 Earhart St,-71.07415593102276000000,42.37104951135532000000
31877,10,Glassworks Ave,10 Glassworks Ave,-71.07285283196250000000,42.370261743988080000000
5619,275,Third St,275 Third St,-71.08242311323019000000,42.36599892605979000000
5620,195,Binney St,195 Binney St,-71.08415965021247000000,42.366047608382466000000
16563,380,Cambridge St,380 Cambridge St,-71.08233050238597000000,42.37122851898803000000
2850,159,Cambridge St,159 Cambridge St,-71.07843369226372000000,42.37093369053321000000
13785,157,Cambridge St,157 Cambridge St,-71.07842370175399000000,42.370932344901334000000
2645,14,Second St,14 Second St,-71.07843917471651000000,42.37114051465446000000
13787,12,Second St,12 Second St,-71.07843843021517000000,42.37115056993227000000
10886,8,Second St,8 Second St,-71.07838289479926000000,42.37124221816998000000
8554,6,Second St,6 Second St,-71.07842114633449000000,42.371306434491395000000
6245,2,Second St,2 Second St,-71.07838172458109000000,42.371482056625396000000
3794,18,Gore St,18 Gore St,-71.07822293493821000000,42.37142940910894000000
24376,18-1/2,Gore St,18-1/2 Gore St,-71.07823294224760000000,42.371352506379290000000
9642,66,Inman St,66 Inman St,-71.10248016763855000000,42.37052540871281000000
12048,68,Inman St,68 Inman St,-71.10246263865417000000,42.37054892392047000000
12050,72-A,Inman St,72-A Inman St,-71.10227907656345000000,42.37082574398343000000
10013,70,Inman St,70 Inman St,-71.10228603309940000000,42.3706454623845660000000
7538,3,Amory Pl,3 Amory Pl,-71.10208779754144000000,42.370508111605396000000
851,4,Amory Pl,4 Amory Pl,-71.10194122638815000000,42.370483276956286000000
12044,5,Amory Pl,5 Amory Pl,-71.10192376595906000000,42.370476772285635000000
10015,72,Inman St,72 Inman St,-71.10222140943570000000,42.370739696021260000000
1597,11/1/2002,Fifth St,11-1/2 Fifth St,-71.08314371728021000000,42.37264405995134000000
1599,9,Fifth St,9 Fifth St,-71.08310678319573000000,42.37272854762493000000
10617,85,Winter St,85 Winter St,-71.08211458338410000000,42.372805790481610000000
15849,87,Winter St,87 Winter St,-71.08212593385481000000,42.37280680852558000000
24525,24,Winter St,24 Winter St,-71.08071640902209000000,42.37224802129219000000
15692,389,Cambridge St,389 Cambridge St,-71.08259457752447000000,42.37146792838362000000
15692,389,Cambridge St,389 Cambridge St,-71.08254657611354000000,42.37146180239626000000
15696,391,Cambridge St,391 Cambridge St,-71.08260820589966000000,42.37152664952013000000
1297,10,Sixth St,10 Sixth St,-71.08460750927202000000,42.37200117056571000000
10890,8,Sixth St,8 Sixth St,-71.08457530351168000000,42.372080212850975000000
12650,6,Sixth St,6 Sixth St,-71.08457338868170000000,42.372087811555820000000
2109,130,Gore St,130 Gore St,-71.08395507813300000000,42.37213911873888600000000
906,126,Gore St,126 Gore St,-71.08367696318582000000,42.37210335605063000000
4000,201,Monsignor Obrien Hwy,201 Monsignor Obrien Hwy,-71.07914735643384000000,42.372441122468025000000
5183,191,Monsignor Obrien Hwy,191 Monsignor Obrien Hwy,-71.07851485355418000000,42.372143262323654000000
26087,225,Monsignor Obrien Hwy,225 Monsignor Obrien Hwy,-71.08039419199592000000,42.373073246428255000000
5184,239,Monsignor Obrien Hwy,239 Monsignor Obrien Hwy,-71.08113105432709000000,42.37362524798154000000
26472,1,Education St,1 Education St,-71.07076776897614000000,42.36984650134361000000
31604,17,Monsignor OBrien Hwy,17 Monsignor OBrien Hwy,-71.07202440903927000000,42.36927753036772000000
6684,34,Second St,34 Second St,-71.07862398764940000000,42.370282841018480000000
11548,53,Maple Ave,53 Maple Ave,-71.10377152481722000000,42.37375231733131000000
8694,51,Maple Ave,51 Maple Ave,-71.10386692829474000000,42.37367768365945000000
11547,49,Maple Ave,49 Maple Ave,-71.10387171950653000000,42.373671658344634000000
24092,11,Marie Ave,11 Marie Ave,-71.10436875023638000000,42.373659875365625000000
11380,9,Marie Ave,9 Marie Ave,-71.10434822201296000000,42.37365118453128000000
2970,15,Marie Ave,15 Marie Ave,-71.10452768992117000000,42.37371247817973000000
11550,13,Marie Ave,13 Marie Ave,-71.10450281175925000000,42.373701382161535000000
2498,1488,Cambridge St,1488 Cambridge St,-71.10419450029104000000,42.37405036970563000000
11543,1486,Cambridge St,1486 Cambridge St,-71.10417717455732000000,42.374042713484975000000
1275,10,Marie Ave,10 Marie Ave,-71.10442172025094000000,42.373535917209004000000
3276,16,Marie Ave,16 Marie Ave,-71.10461241063321000000,42.37362029391847000000
8504,4,Highland Pk,4 Highland Pk,-71.10498956443890000000,42.373105069911330000000
4181,1,Highland Pk,1 Highland Pk,-71.10522283404724000000,42.373070922526914000000
7583,3,Highland Pk,3 Highland Pk,-71.10509614364024000000,42.37298775235674000000
24957,50,Highland Ave,50 Highland Ave,-71.10547226940935000000,42.373125803503406000000
7178,36,Highland Ave,36 Highland Ave,-71.10588738550345000000,42.37266731756284000000
11973,18-A,Highland Ave,18-A Highland Ave,-71.10590373476917000000,42.37205010462695000000
4456,18,Highland Ave,18 Highland Ave,-71.10596138825754000000,42.371974077668185000000
3251,14,Highland Ave,14 Highland Ave,-71.10631373001168000000,42.37207795082712000000
7454,393,Broadway,393 Broadway,-71.10645377736350000000,42.371766318197830000000
7376,389,Broadway,389 Broadway,-71.10629580114039000000,42.371566686683096000000
7363,385,Broadway,385 Broadway,-71.10595715759666000000,42.37143046629824000000
7350,383,Broadway,383 Broadway,-71.10578839336070000000,42.3713659092657760000000
11969,1,Maple Ave,1 Maple Ave,-71.10568661349497000000,42.37140891276685000000
7605,3,Maple Ave,3 Maple Ave,-71.10555417603345000000,42.371584614875864000000
11971,3-A,Maple Ave,3-A Maple Ave,-71.10555093083400000000,42.37158984430984500000000
9219,5,Maple Ave,5 Maple Ave,-71.10548382135825000000,42.371713200859546000000
10365,7,Maple Ave,7 Maple Ave,-71.10537640519172000000,42.371828906215754000000
3577,17,Maple Ave,17 Maple Ave,-71.10505470243060000000,42.372215408332720000000
4092,19,Maple Ave,19 Maple Ave,-71.10494445698824000000,42.37246463479377000000
5131,23,Maple Ave,23 Maple Ave,-71.10487926318643000000,42.37273947776354000000
5547,25,Maple Ave,25 Maple Ave,-71.10459254903958000000,42.372797094850746000000
5874,27,Maple Ave,27 Maple Ave,-71.10458304376579000000,42.372912592190836000000
6529,31,Maple Ave,31 Maple Ave,-71.10432652908223000000,42.37320510142117000000
6134,29,Maple Ave,29 Maple Ave,-71.10443410188385000000,42.37308017598342000000
16043,35,Highland Ave,35 Highland Ave,-71.10606972468595000000,42.37275611157254000000
7298,37,Highland Ave,37 Highland Ave,-71.10604835920014000000,42.3727822412064000000
7492,39,Highland Ave,39 Highland Ave,-71.10597255116132000000,42.37287501163703000000
2583,14,Greenough Ave,14 Greenough Ave,-71.10613161012051000000,42.37338874862717000000
4424,20,Greenough Ave,20 Greenough Ave,-71.10628643816810000000,42.373446232484770000000
5292,24,Greenough Ave,24 Greenough Ave,-71.10640560406864000000,42.37352692500546000000
23994,1,Ellsworth Pk,1 Ellsworth Pk,-71.10659763311345000000,42.37311835728297000000
2282,3,Ellsworth Pk,3 Ellsworth Pk,-71.10641776542110000000,42.373046532152130000000
3526,5,Ellsworth Pk,5 Ellsworth Pk,-71.10625719265845000000,42.372973086549266000000
3781,18,Ellsworth Pk,18 Ellsworth Pk,-71.10635851084808000000,42.37285712365762000000
6190,2,Ellsworth Pk,2 Ellsworth Pk,-71.10665511942281000000,42.37299485288366000000
8485,4,Ellsworth Ave,4 Ellsworth Ave,-71.10757062100426000000,42.37243207485989000000
16022,2,Ellsworth Ave,2 Ellsworth Ave,-71.10763777212554000000,42.3723707532236000000
7659,401,Broadway,401 Broadway,-71.10768859335120000000,42.37209267628420000000
7660,399,Broadway,399 Broadway,-71.10741797153075000000,42.371992923288026000000
827,395,Broadway,395 Broadway,-71.10699449381517000000,42.37192632178845000000
5968,28,Ellsworth Ave,28 Ellsworth Ave,-71.10625306896290000000,42.374044422508510000000
24292,1530,Cambridge St,1530 Cambridge St,-71.10579898049711000000,42.374243494038815000000
2713,1524,Cambridge St,1524 Cambridge St,-71.10564779484149000000,42.37420097936221000000
2712,1522,Cambridge St,1522 Cambridge St,-71.10550252120079000000,42.37420090258858000000
2711,1520,Cambridge St,1520 Cambridge St,-71.10526215757430000000,42.374187065319390000000
3541,17,Greenough Ave,17 Greenough Ave,-71.10611048393832000000,42.37358307485457000000
11587,19,Greenough Ave,19 Greenough Ave,-71.10612393515838000000,42.37358979022448000000
5105,23,Greenough Ave,23 Greenough Ave,-71.10626479566787000000,42.37363502381721000000
11364,9,Leonard Ave,9 Leonard Ave,-71.10553390648624000000,42.37536502634367000000
1635,11,Leonard Ave,11 Leonard Ave,-71.10553568191779000000,42.37551721476356000000
2309,13,Leonard Ave,13 Leonard Ave,-71.10550186375552000000,42.37564337182898000000
2764,1550,Cambridge St,1550 Cambridge St,-71.10643666311297000000,42.37431664334351000000
10501,82,Dana St,82 Dana St,-71.10713922998532000000,42.37420538658971000000
10003,72,Dana St,72 Dana St,-71.10733702813002000000,42.37395900213862000000
11508,72-A,Dana St,72-A Dana St,-71.10732342707009000000,42.37397658239049000000
9719,68,Dana St,68 Dana St,-71.10746030677457000000,42.3737315130357000000
9631,66,Dana St,66 Dana St,-71.10756950328633000000,42.37358277770101000000
9421,62,Dana St,62 Dana St,-71.10780326863649000000,42.3732559125984000000
6102,60,Dana St,60 Dana St,-71.10790199580595000000,42.37312566010698000000
11511,58,Dana St,58 Dana St,-71.10790741923364000000,42.37311786141754000000
11512,56,Dana St,56 Dana St,-71.10793795871678000000,42.3730722643356000000
8842,52,Dana St,52 Dana St,-71.10804063404511000000,42.372962143849804000000
11507,48,Dana St,48 Dana St,-71.10814147770860000000,42.3728007394899960000000
8602,50,Dana St,50 Dana St,-71.10813565176568000000,42.37280786520693000000
8323,48-B,Dana St,48-B Dana St,-71.10815074724030000000,42.3726446364099440000000
11506,48-A,Dana St,48-A Dana St,-71.10822233085064000000,42.37254862624193000000
7677,407,Broadway,407 Broadway,-71.10829558386324000000,42.37235378389883000000
7673,405,Broadway,405 Broadway,-71.10815189755407000000,42.372284557749154000000
10310,7,Ellsworth Ave,7 Ellsworth Ave,-71.10754116575886000000,42.37281089451576000000
2902,15,Ellsworth Ave,15 Ellsworth Ave,-71.10713924649973000000,42.373266845823295000000
2903,15-A,Ellsworth Ave,15-A Ellsworth Ave,-71.10707779184700000000,42.373362198489300000000
5495,25,Ellsworth Ave,25 Ellsworth Ave,-71.10661903876166000000,42.37393548241038000000
1850,126,Kinnaird St,126 Kinnaird St,-71.11313458496922000000,42.36787683515336000000
1771,122,Kinnaird St,122 Kinnaird St,-71.11300335047217000000,42.36784861806612000000
1526,118,Kinnaird St,118 Kinnaird St,-71.11296103828740000000,42.367825781290380000000
1483,116,Kinnaird St,116 Kinnaird St,-71.11268315150487000000,42.367735406087974000000
1329,110,Kinnaird St,110 Kinnaird St,-71.11256525726475000000,42.36769038456618000000
16625,112,Kinnaird St,112 Kinnaird St,-71.11258105346126000000,42.36769630763656000000
1147,108-1/2,Kinnaird St,108-1/2 Kinnaird St,-71.11246168293528000000,42.367826869211534000000
1148,108,Kinnaird St,108 Kinnaird St,-71.11239753075799000000,42.367672374643035000000
1051,104,Kinnaird St,104 Kinnaird St,-71.11225972913104000000,42.36759838473909000000
11181,98,Kinnaird St,98 Kinnaird St,-71.11189955500215000000,42.36745494824097000000
11059,94,Kinnaird St,94 Kinnaird St,-71.11172394980724000000,42.36744628542676000000
9273,604,Franklin St,604 Franklin St,-71.11315287911780000000,42.368117697950520000000
16612,602,Franklin St,602 Franklin St,-71.11305926451557000000,42.368087847388686000000
9441,62,Putnam Ave,62 Putnam Ave,-71.11338593089668000000,42.368216539749255000000
16632,64,Putnam Ave,64 Putnam Ave,-71.11338917527524000000,42.36821131009026000000
9087,58,Putnam Ave,58 Putnam Ave,-71.11338344915558000000,42.36832045050039000000
9340,610,Franklin St,610 Franklin St,-71.11307477270965000000,42.368339336792275000000
9095,594,Franklin St,594 Franklin St,-71.11286853587205000000,42.36814113904213000000
16606,590,Franklin St,590 Franklin St,-71.11273275365605000000,42.36824587676643000000
9061,588,Franklin St,588 Franklin St,-71.11270495390290000000,42.368169558661570000000
9055,582,Franklin St,582 Franklin St,-71.11257125782446000000,42.36816080778054000000
16605,570,Franklin St,570 Franklin St,-71.11226359456715000000,42.36806143735102000000
8989,572,Franklin St,572 Franklin St,-71.11227193132311000000,42.36806384670965000000
1092,562,Franklin St,562 Franklin St,-71.11217984741455000000,42.36787709695413000000
8880,560,Franklin St,560 Franklin St,-71.11214516348635000000,42.36784930071381000000
16602,558,Franklin St,558 Franklin St,-71.11196490811787000000,42.36795944413454000000
8881,556,Franklin St,556 Franklin St,-71.11195849806465000000,42.36795704035318000000
8875,550,Franklin St,550 Franklin St,-71.11185668622876000000,42.367887934794176000000
8778,538,Franklin St,538 Franklin St,-71.11163922297591000000,42.36781201157654000000
16599,540,Franklin St,540 Franklin St,-71.11173467250379000000,42.367856639585455000000
17638,532,Franklin St,532 Franklin St,-71.11155704246877000000,42.367798738446000000
9096,594,Green St,594 Green St,-71.11117922720761000000,42.3683451796883000000
9268,600,Green St,600 Green St,-71.11129273648261000000,42.36841924093122000000
13446,604,Green St,604 Green St,-71.11140896578152000000,42.368463620721215000000
9270,602,Green St,602 Green St,-71.11139712920365000000,42.36845897937139000000
9341,610,Green St,610 Green St,-71.11157399466480000000,42.368525019446530000000
13447,608,Green St,608 Green St,-71.11156548456190000000,42.368521375160350000000
25763,614,Green St,614 Green St,-71.11181632545187000000,42.368428482407836000000
9344,616,Green St,616 Green St,-71.11173875384763000000,42.368500266869255000000
13448,622,Green St,622 Green St,-71.11194934757377000000,42.368608703933596000000
9405,620,Green St,620 Green St,-71.11186907386400000000,42.36857950690707500000000
9408,624,Green St,624 Green St,-71.11201050685294000000,42.368646040734816000000
9411,628,Green St,628 Green St,-71.11212573950993000000,42.36867629725112000000
13438,646,Green St,646 Green St,-71.11260399913740000000,42.3688959357014740000000
9502,648,Green St,648 Green St,-71.11264445285101000000,42.368914461176125000000
13449,652,Green St,652 Green St,-71.11275857488266000000,42.36894520126871000000
9558,654,Green St,654 Green St,-71.11276647687082000000,42.36894884341862000000
13450,656,Green St,656 Green St,-71.11287983626940000000,42.368988759235560000000
9618,662,Green St,662 Green St,-71.11302208463827000000,42.369036247206566000000
9562,658,Green St,658 Green St,-71.11288773705590000000,42.368992401373030000000
6677,32,Putnam Ave,32 Putnam Ave,-71.11336543855606000000,42.36897168818446000000
7418,38,Putnam Ave,38 Putnam Ave,-71.11341059321086000000,42.36887444884872000000
530,1000,Massachusetts Ave,1000 Massachusetts Ave,-71.11092413452822000000,42.368945419971574000000
4937,22,Putnam Ave,22 Putnam Ave,-71.11326503744245000000,42.369404627533000000
9621,667,Green St,667 Green St,-71.11313058819671000000,42.3692869339192000000
9504,649,Green St,649 Green St,-71.11263252728891000000,42.369103129903436000000
13154,647,Green St,647 Green St,-71.11262419792946000000,42.36909929004295000000
13153,645,Green St,645 Green St,-71.11249551884077000000,42.3690574560739000000
9500,643,Green St,643 Green St,-71.11248590915740000000,42.36905313563890000000
9498,641,Green St,641 Green St,-71.11236320607765000000,42.36900712092036000000
13152,639,Green St,639 Green St,-71.11235102333995000000,42.36900326805383000000
13158,607,Green St,607 Green St,-71.11146826653416000000,42.36867141345905000000
13159,609,Green St,609 Green St,-71.11151698654788000000,42.36868872846127000000
13160,611,Green St,611 Green St,-71.11155352102676000000,42.36870266763317000000
4936,1008,Massachusetts Ave,1008 Massachusetts Ave,-71.11134476036293000000,42.3692435653663000000
1015,1038,Massachusetts Ave,1038 Massachusetts Ave,-71.11263473311888000000,42.36961678810204000000
761,1050,Massachusetts Ave,1050 Massachusetts Ave,-71.11304588370452000000,42.36989898813455000000
1016,1039,Massachusetts Ave,1039 Massachusetts Ave,-71.11245885095508000000,42.36993013604193000000
531,987,Massachusetts Ave,987 Massachusetts Ave,-71.11084617028213000000,42.36930096897294000000
11504,991,Massachusetts Ave,991 Massachusetts Ave,-71.11103328794770000000,42.3693936785981650000000
25955,1001,Massachusetts Ave,1001 Massachusetts Ave,-71.11134059774713000000,42.36947840703203000000
27931,2,Ellery St,2 Ellery St,-71.11169730097976000000,42.3696879540408000000
25956,1007,Massachusetts Ave,1007 Massachusetts Ave,-71.11148303314828000000,42.36953240029654000000
11503,1013,Massachusetts Ave,1013 Massachusetts Ave,-71.11173367636553000000,42.36962328597459000000
3779,18,Ellery St,18 Ellery St,-71.11091058445453000000,42.37071884589436000000
25802,356,Harvard St,356 Harvard St,-71.11067323264578000000,42.3709916566411000000
6982,352,Harvard St,352 Harvard St,-71.11042727592813000000,42.37085203771053000000
6967,350,Harvard St,350 Harvard St,-71.11021678758283000000,42.3708448993089000000
6890,348,Harvard St,348 Harvard St,-71.11003599834368000000,42.370801626520795000000
6891,346,Harvard St,346 Harvard St,-71.10988184788476000000,42.370723367772726000000
24409,2,Dana Pl,2 Dana Pl,-71.11005489628872000000,42.37046168966247000000
24829,4,Dana Pl,4 Dana Pl,-71.11016090662060000000,42.370499615204110000000
25637,5,Dana Pl,5 Dana Pl,-71.11025886207413000000,42.370535078083385000000
30985,6,Dana Pl,6 Dana Pl,-71.11026828990107000000,42.370537989139756000000
25077,7,Dana Pl,7 Dana Pl,-71.11036360797917000000,42.370573524919294000000
25638,8,Dana Pl,8 Dana Pl,-71.11037270676157000000,42.370576243991934000000
11284,9,Dana St,9 Dana St,-71.11042337180363000000,42.3701924249074000000
10305,7,Dana St,7 Dana St,-71.11029313939638000000,42.3700612802968000000
9169,5,Dana St,5 Dana St,-71.11060340960408000000,42.369946737090515000000
7555,3,Dana St,3 Dana St,-71.11059456029580000000,42.369756203090550000000
11501,1,Dana St,1 Dana St,-71.11066650565050000000,42.3696535439772650000000
11296,9,Ellery St,9 Ellery St,-71.11161383429183000000,42.37014037364595000000
2901,15,Ellery St,15 Ellery St,-71.11139673715104000000,42.37045952536359000000
4656,21,Ellery St,21 Ellery St,-71.11126053150458000000,42.37066592372381000000
5494,25,Ellery St,25 Ellery St,-71.11115342950018000000,42.37082456923312000000
15559,23,Ellery St,23 Ellery St,-71.11115796163094000000,42.370818867741285000000
5837,27,Ellery St,27 Ellery St,-71.11110036451478000000,42.37091179584719000000
7099,360,Harvard St,360 Harvard St,-71.11135181075616000000,42.371135980376444000000
15564,362,Harvard St,362 Harvard St,-71.11137683383699000000,42.37114130457983000000
7117,364,Harvard St,364 Harvard St,-71.11161105973387000000,42.3712177763538000000
792,26,Trowbridge St,26 Trowbridge St,-71.11190863891100000000,42.3712285929366700000000
3866,16,Trowbridge St,16 Trowbridge St,-71.11229058380823000000,42.37084092166068000000
1304,10,Trowbridge St,10 Trowbridge St,-71.11230446478822000000,42.370425966587796000000
6865,343,Harvard St,343 Harvard St,-71.10976307616654000000,42.370966582146934000000
12040,341,Harvard St,341 Harvard St,-71.10974896816563000000,42.37096224712505000000
6100,29,Dana St,29 Dana St,-71.10936297012061000000,42.371424981843724000000
10779,8,Cleveland St,8 Cleveland St,-71.10973343415077000000,42.37160005562326000000
9816,6,Cleveland St,6 Cleveland St,-71.10990903996040000000,42.3716710778933460000000
8475,2,Cleveland St,2 Cleveland St,-71.11019207450853000000,42.371779012872956000000
12039,40,Ellery St,40 Ellery St,-71.11036285906633000000,42.37165409082487000000
7390,38,Ellery St,38 Ellery St,-71.11036805413173000000,42.37164505695359000000
7159,36,Ellery St,36 Ellery St,-71.11044661450651000000,42.37152676625879000000
25662,34,Ellery St,34 Ellery St,-71.11045308648399000000,42.37151916546061000000
12163,3,Cleveland St,3 Cleveland St,-71.11007721237497000000,42.37188817208791000000
4153,1,Cleveland St,1 Cleveland St,-71.11012196516164000000,42.37190475128428000000
9163,5,Cleveland St,5 Cleveland St,-71.10990619360378000000,42.37181780213825000000
11272,9,Cleveland St,9 Cleveland St,-71.10971134511213000000,42.3717496504105000000
12164,7,Cleveland St,7 Cleveland St,-71.10975631570844000000,42.37176651407919000000
795,11,Cleveland St,11 Cleveland St,-71.10956324523136000000,42.37169832851812000000
796,13,Cleveland St,13 Cleveland St,-71.10950644818710000000,42.371676893490550000000
7285,37,Dana St,37 Dana St,-71.10918675604312000000,42.371651650427104000000
8408,49,Dana St,49 Dana St,-71.10887348914076000000,42.37217871554299000000
23993,1,Ellery Sq,1 Ellery Sq,-71.10929011716189000000,42.372406790805606000000
24366,18,Ellery Sq,18 Ellery Sq,-71.10941390365957000000,42.37248824855496000000
7841,420,Broadway,420 Broadway,-71.10971967055718000000,42.37261496257456000000
9293,60,Ellery St,60 Ellery St,-71.10983171723254000000,42.372389383708104000000
8843,54,Ellery St,54 Ellery St,-71.11003381924529000000,42.37209256349041000000
15392,429,Broadway,429 Broadway,-71.10940335759678000000,42.372772526390385000000
7859,427,Broadway,427 Broadway,-71.10938559531863000000,42.37276512965305000000
15389,413,Broadway,413 Broadway,-71.10892672846728000000,42.37259825210183000000
15386,415,Broadway,415 Broadway,-71.10894443268106000000,42.37260461608617000000
15383,417,Broadway,417 Broadway,-71.10905044467773000000,42.372647657148356000000
16468,419,Broadway,419 Broadway,-71.10906840289081000000,42.37265477191425000000
7848,423,Broadway,423 Broadway,-71.10919576995260000000,42.37270521103390000000
16462,425,Broadway,425 Broadway,-71.10926012962592000000,42.37272997414188000000
